ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
11229,300000,2,4,1,35,0,1,2,-1,6,-1,312464,311023,141405,220200,856,209515,46218,88921,59060,79114,336,95641
11230,300000,2,5,2,40,0,-1,-1,0,-1,0,101222,288739,25696,192482,349127,184548,38768,104439,5637,5730,123414,49775
11231,250000,2,2,2,26,0,-1,0,1,0,0,257744,187118,190462,214951,71210,248313,72335,22022,36762,76884,5527,69789
11232,80000,2,2,1,21,-1,-1,1,-1,-1,-1,72610,71239,92094,32682,88045,47262,8818,925,13341,10706,2390,4998
11233,200000,2,3,2,41,3,1,2,0,0,0,49486,149036,23211,242561,14292,133661,23383,57795,1527,86774,4776,53884
11234,800000,2,2,1,44,0,0,4,0,-1,-1,523583,355521,262748,774765,202643,432305,214213,41055,96634,56742,12074,120161
11235,360000,1,2,1,46,1,1,0,-1,-1,0,223301,299363,276137,159533,162924,154350,11804,89288,5586,72557,40289,69262
11236,800000,2,2,1,33,-1,-2,1,0,0,0,15263,353824,385717,239716,314197,115781,3094,44302,98443,28414,135109,47802
11237,20000,1,3,1,25,0,-1,-1,-1,0,0,23218,9533,22626,17880,14011,18894,4355,3547,8890,8068,361,7948
11238,200000,2,3,1,21,-1,0,-1,-1,0,0,65760,115617,201394,31667,26357,28684,661,12322,21737,6189,5405,14303
11239,50000,1,6,2,64,-1,0,3,-1,-1,-1,15111,32369,5624,36920,39267,39753,5077,16081,2122,9386,8743,3463
11240,50000,2,3,1,41,1,0,-1,1,-1,-1,47859,31192,-2250,56740,36856,4117,8472,1200,0,13111,5741,621
11241,300000,2,5,1,38,-1,0,5,0,-1,-1,352115,286012,314283,66781,167128,280168,119789,116002,32743,19183,12787,42808
11242,250000,1,3,2,29,-1,-1,0,-1,0,-1,278452,281829,193045,252382,294583,13029,55672,115741,53974,28469,140340,3282
11243,80000,1,2,2,36,-1,-1,0,0,0,0,62626,-2244,15476,89418,63492,36783,23322,0,4368,10783,3470,5250
11244,120000,1,4,1,36,0,-1,0,-1,-1,0,21115,126713,123946,113823,8180,114132,7168,50345,26025,2002,902,46492
11245,50000,1,2,2,31,0,0,-1,-1,4,0,-8193,5651,37174,18307,26778,34295,0,2808,1833,8478,10715,15880
11246,10000,2,2,1,38,0,0,0,0,0,1,3407,15743,4032,10355,8781,-5317,1379,1941,1812,1403,1946,0
11247,360000,2,2,1,35,-1,0,1,4,0,-1,410181,156582,167338,162647,192770,196330,140405,38108,60931,14494,76669,26311
11248,200000,2,5,2,49,0,-1,0,-1,0,0,122701,45895,134498,198673,23867,33578,22241,19140,7724,24875,6359,5230
11249,150000,2,2,2,21,0,0,0,6,0,-1,37492,67972,32788,78853,120760,2607,3488,24208,11070,33453,51208,604
11250,20000,1,2,3,31,0,-1,-2,2,3,0,14038,10511,13699,1032,9151,3087,5799,1146,442,270,3418,71
11251,100000,2,3,1,35,0,2,0,-1,-1,0,56339,11738,97939,27822,92687,64455,14178,3617,26653,5609,36113,20920
11252,100000,2,2,2,35,0,-1,0,0,2,0,92173,72275,687,54447,10467,69936,44452,21984,35,21165,3599,28542
11253,50000,2,3,1,21,0,8,0,0,-1,0,30115,61577,28512,27025,53360,55105,6561,7475,11961,6049,18597,27043
11254,50000,1,3,2,33,1,-1,1,-1,-1,1,57006,36981,26683,26312,54123,46954,16862,96,2243,12661,15234,10480
11255,50000,2,2,1,39,-1,-1,-1,-1,0,1,15282,33344,19339,32598,25690,34242,429,6816,8456,6995,8076,7398
11256,150000,1,2,2,21,3,0,1,0,-1,-1,18582,60908,48707,11873,50014,50483,6050,13443,15027,1939,20609,6091
11257,30000,2,2,2,46,0,-1,0,-1,0,-1,13951,9369,27596,33530,8477,20505,5447,4317,4234,8340,1622,46
11258,50000,2,3,2,41,-1,-1,0,3,0,0,15997,50855,6707,25027,24190,2455,7524,24873,3306,11278,916,1183
11259,500000,1,2,1,55,0,-1,0,-1,0,0,412096,378047,421577,469150,571847,308226,137223,27354,151844,198281,15664,40232
11260,50000,2,2,2,26,-2,0,-1,2,-1,0,38322,30930,1862,52187,14802,24869,10672,395,539,19474,4155,10941
11261,250000,1,2,2,27,0,4,1,1,0,0,32785,193984,200595,79352,130230,292954,9860,46817,11086,5996,53550,69611
11262,150000,2,2,2,24,0,0,-1,2,0,0,88585,163528,167518,15718,151372,92627,3315,12837,30918,831,71206,5976
11263,100000,2,3,2,31,-1,2,0,0,8,-1,54606,18539,120263,40473,20556,12198,12351,5433,5732,15953,854,442
11264,150000,2,3,1,31,-1,0,-1,5,-1,-1,99105,13070,64166,114377,107823,57828,14664,1433,16980,4147,36108,1919
11265,30000,2,3,2,21,-1,0,0,0,-1,-2,27674,14687,-1002,14684,4748,30657,13089,1582,0,269,593,5500
11266,120000,2,3,2,25,0,-1,-1,1,-2,1,142025,67407,48254,110112,73634,143339,15953,506,2311,13451,17528,9214
11267,800000,2,3,1,42,0,-1,0,0,-1,-1,234722,12005,46712,9772,596597,837892,3026,1603,10336,2203,224348,398138
11268,100000,2,2,1,27,-1,-1,0,-2,1,-1,22262,31863,104346,-10373,79825,18090,2640,4624,39784,0,9305,4825
11269,50000,2,3,2,49,2,-1,-1,3,0,-1,58398,39844,36482,16870,6242,21523,1567,10480,4518,7257,2676,5810
11270,500000,2,2,1,21,-1,-1,-2,0,2,0,4392,581893,289450,1435,379284,278522,1032,180796,64095,702,117334,83465
11271,200000,1,3,1,40,-1,0,0,-1,-1,0,22559,2725,149025,53425,187707,116581,219,776,57304,19309,87594,10702
11272,250000,1,3,1,27,0,0,0,-1,-1,3,10398,38488,283931,129652,265017,186124,2604,10846,113486,64512,106491,43697
11273,150000,2,2,1,37,1,0,-1,-1,2,-1,121436,161667,80181,179636,144467,83665,57894,31317,28088,40612,65429,19426
11274,10000,2,3,2,35,2,0,0,-1,2,-1,15128,-3326,-230,9781,-1805,13977,6196,0,0,1203,0,3991
11275,250000,2,2,2,39,-2,0,-2,-1,0,1,289539,102309,79669,279818,7241,211146,34249,28230,20515,138388,287,33203
11276,800000,2,2,2,21,-1,0,2,-1,2,-1,308790,448128,69601,800678,419131,124237,141479,62740,14176,47406,95250,20297
11277,200000,1,2,1,40,0,-1,-1,0,-1,0,93331,122536,211310,138559,138798,49613,3983,9343,79408,5769,20714,15015
11278,300000,1,2,1,35,-1,2,2,1,-1,-1,42927,73234,309116,15456,121630,214696,17898,17802,99391,2882,39235,40256
11279,300000,2,2,2,34,-1,0,0,-1,-1,3,114917,315561,106399,195037,247968,171714,32429,84035,33952,31630,43208,37743
11280,1000000,2,1,1,47,1,0,-1,0,-1,0,1167141,576092,681242,825001,1065865,973304,104652,170766,178672,86946,264383,175569
11281,80000,2,3,2,49,-1,1,0,1,0,-2,88837,17651,75631,71936,73197,89066,32912,7817,9028,13116,18284,31826
11282,100000,2,1,1,48,-1,0,-1,0,-1,-1,102874,67823,92845,65847,35902,96121,21519,5131,6421,22269,12020,80
11283,150000,2,4,2,22,-1,0,1,0,-2,1,169171,16544,64924,88340,14255,92584,56249,4520,18298,35926,3953,38192
11284,50000,1,2,2,44,0,1,-1,2,0,0,60102,56017,47839,22390,32208,19891,3042,25578,3558,1441,12087,7045
11285,120000,1,2,2,31,-1,3,3,2,-1,1,59567,97532,103763,53094,97879,112201,13148,22950,11722,14339,29499,13121
11286,80000,2,2,1,24,0,3,1,0,-1,0,22304,75294,24627,50138,15764,36371,5019,30114,8053,7257,1430,3725
11287,300000,2,3,2,33,-1,-1,2,2,-2,2,81360,17111,163718,308225,180546,240874,5705,435,25577,151502,10474,15840
11288,80000,1,6,2,23,-2,-2,3,1,6,1,19526,60358,58315,67143,1016,28485,3831,19913,21817,29357,185,1692
11289,30000,1,3,1,32,-1,-1,-1,6,-1,-1,15981,35132,15196,28071,19973,3465,6548,9242,314,13384,5036,259
11290,10000,2,1,1,41,3,3,0,0,0,0,2490,10134,2081,11758,3892,9456,503,4266,367,2554,1229,2194
11291,300000,2,2,2,30,-1,-1,0,2,0,1,186978,251850,214970,315739,329170,240750,48429,86717,4491,48130,140422,84700
11292,300000,2,2,1,37,1,2,-1,-1,-1,0,7621,16481,147851,201032,307732,63107,2525,6242,29350,75798,62374,15399
11293,500000,1,3,2,47,-1,1,-1,-1,3,0,425230,188058,188954,206735,86071,262486,59822,31996,55918,96393,22537,42645
11294,30000,2,3,1,38,1,-1,-1,2,-1,0,12063,18631,24751,16291,19816,2921,2534,9097,2250,6731,3013,906
11295,100000,2,2,1,51,-1,-1,0,3,0,5,93838,12819,59613,3422,65682,110740,32984,5589,19248,876,24006,47422
11296,100000,2,1,1,38,-1,-1,0,0,-1,1,88977,86650,108157,95911,42934,89271,24855,8215,45240,18094,4251,26006
11297,300000,1,6,2,23,-1,0,2,0,2,1,337237,319604,255288,201992,186610,106664,5910,102562,59017,5187,80951,18952
11298,50000,2,3,1,29,-2,0,-1,-1,-2,-1,17836,14344,3600,-2972,19928,2362,923,4529,705,0,5335,1134
11299,80000,2,3,1,34,-1,1,2,-1,-1,-1,36698,15091,18057,-2686,53976,16882,17539,5977,8808,0,22020,6478
11300,250000,1,3,2,37,-1,-2,2,4,0,-1,130576,102700,119220,268777,267236,259872,21334,37649,31921,4895,51486,38159
11301,50000,2,3,1,43,0,4,0,-1,-1,1,29421,43296,28926,4916,34229,40274,4566,2877,8615,130,11403,507
11302,200000,2,3,2,25,2,-1,4,0,0,0,173134,28873,93882,141410,174034,214240,2202,12047,3780,2987,10614,41105
11303,250000,1,2,2,32,0,-1,-1,-1,3,0,14674,216961,29478,29113,272422,243596,4664,32588,5541,12152,52786,10870
11304,50000,2,3,2,38,1,0,-1,2,0,1,50069,-6750,8841,10258,25613,49326,11043,0,1760,2860,6655,6209
11305,50000,2,1,1,38,0,0,-1,-1,-1,2,35514,41912,38733,38317,61282,39033,14949,16548,13659,18577,6631,11694
11306,200000,2,2,1,51,5,0,-1,0,-1,0,121596,160035,216362,111984,38800,130927,13449,72187,12344,53310,17293,25803
11307,250000,2,5,1,21,0,-1,0,-1,0,-1,101183,279399,116392,243756,284467,165272,44830,64873,36370,11504,23766,81505
11308,500000,2,3,1,40,3,1,-1,-1,-1,-1,413614,442652,548617,316527,596402,126057,26649,29410,239732,113405,65461,59891
11309,80000,1,2,1,37,2,-1,-1,1,0,1,63580,45739,16322,5153,69459,82119,668,2757,6539,1746,11411,9312
11310,150000,1,2,2,37,0,-1,-2,-1,0,1,74217,149496,78350,174189,9954,176226,18478,74216,38760,21673,4727,77557
11311,30000,2,2,1,49,0,-1,-1,-1,-1,4,33533,12329,28584,12999,-1613,19515,16563,4812,11417,3696,0,8345
11312,100000,2,2,1,29,0,0,-1,0,3,0,82092,31461,6925,82266,104120,14782,24711,337,2442,11190,7173,731
11313,50000,2,1,2,22,-1,2,1,0,2,-1,32450,16526,-1107,-960,39091,37288,9543,3743,0,0,16771,9997
11314,80000,1,3,1,21,0,1,0,-1,0,-1,12929,60809,51754,87108,103869,66574,1641,27069,5839,41860,10103,21234
11315,300000,2,2,1,30,-1,0,0,-1,-1,2,247466,226611,218130,75536,136180,271237,119028,42926,53813,25754,47580,79208
11316,300000,2,3,1,37,0,2,0,1,0,-1,268725,98091,132487,49272,27135,172619,119562,38523,9393,7776,6307,17109
11317,200000,2,3,1,35,-1,0,-1,-1,-1,3,114629,53793,115306,43944,182471,221669,52400,3283,10464,16719,55496,21837
11318,30000,2,1,1,49,0,1,-1,-1,0,4,17973,27719,10182,23018,23852,23787,7448,6098,2584,1138,854,10336
11319,80000,1,1,1,23,0,-1,1,-1,-1,-1,52936,33388,86879,9731,70231,48681,18711,8007,12016,3364,8570,472
11320,500000,2,2,1,35,-1,-1,1,-1,0,0,81729,75602,566989,263957,70339,457615,27003,21607,75513,31925,3967,169251
11321,120000,2,2,1,26,0,0,0,0,-2,-1,26405,134324,13901,103689,3250,41536,9639,16720,5220,18440,1119,13051
11322,200000,2,2,1,27,1,2,2,-1,0,-1,152609,173203,102460,170140,111432,141968,59119,24824,40880,28080,12531,50236
11323,10000,2,2,2,39,-1,-1,0,-1,-1,-1,3005,12422,10728,468,6705,2176,1392,4840,3434,204,1625,1067
11324,120000,2,2,2,43,-1,0,0,0,-2,-1,6814,51266,135577,110148,8525,48366,1277,12708,3492,8184,733,18992
11325,200000,2,3,2,34,0,-2,2,1,-1,-1,209703,21579,196876,78318,131392,67274,66397,5887,83661,28493,18669,15077
11326,20000,2,3,1,28,1,4,0,-1,1,4,2124,7607,10375,-5202,8721,18758,443,1362,3102,0,4203,5542
11327,30000,2,3,2,24,-1,2,0,1,-1,0,21238,27864,27519,22793,-295,6322,832,8526,5911,8464,0,2465
11328,80000,1,3,1,32,-1,0,0,4,-1,-2,103728,27219,-744,57547,35787,55310,22377,14,0,313,3559,14381
11329,500000,1,2,1,33,0,0,0,-1,0,-1,126576,298866,256088,594924,573407,140565,13214,123903,88708,23543,41799,26270
11330,50000,1,3,1,42,0,-1,0,0,0,1,14382,43317,16333,49936,1138,61250,5365,19477,6670,24859,465,20462
11331,20000,2,3,1,23,1,8,-1,-1,0,0,23007,13109,21696,12357,5655,1506,8092,5774,1528,4709,1352,737
11332,300000,1,2,2,51,-2,-1,-1,-1,2,0,242882,298609,148791,6644,188506,103004,89433,118088,39695,402,27889,6772
11333,300000,2,2,2,60,0,-1,-1,1,-1,1,260550,299466,345699,37082,19312,5962,28361,136036,52880,9490,9452,1013
11334,150000,1,2,2,36,4,0,0,2,-1,-1,23403,22112,34679,9604,111443,161939,8130,559,9945,3840,23260,39972
11335,360000,2,1,2,36,-1,-1,2,0,-1,-1,36563,22677,4930,191396,192923,402767,8861,38,1784,71601,83670,9387
11336,50000,2,3,2,37,-1,0,0,-1,-1,2,16230,9265,61585,49715,-886,61045,3265,2930,20960,12518,0,21245
11337,80000,1,2,1,40,0,1,-1,2,2,-1,26342,47054,24423,5540,96919,33142,8481,17592,11777,293,25858,14715
11338,20000,1,2,2,27,0,-1,0,-1,-1,0,2281,22069,14478,8350,26564,4893,453,329,2871,2901,399,1295
11339,150000,2,2,1,36,0,0,1,-1,-1,1,30098,146138,68324,175873,16064,58194,14465,24536,18339,56284,3532,24035
11340,360000,2,2,2,33,0,-1,-1,-1,0,0,47473,375685,358263,284982,312183,64208,7648,21517,101008,47652,92846,12583
11341,200000,2,2,2,31,8,-1,1,1,0,-1,145999,190115,26950,235563,28676,99320,22826,94657,1501,47491,11261,17917
11342,30000,2,3,1,43,1,-1,-1,0,-1,1,22568,21152,21483,21891,3752,10671,4023,7593,3474,10006,1187,1305
11343,200000,2,6,3,27,0,0,-2,1,0,-1,31112,121427,195043,14289,145263,95082,10125,20951,77418,656,503,21532
11344,200000,1,2,1,43,0,-2,-2,0,6,1,120370,48982,221144,232846,188471,42688,49691,875,95789,44183,63281,3465
11345,50000,1,2,2,38,-1,0,-1,2,-1,1,19902,34859,37930,22458,-770,9008,7547,16928,13400,2832,0,3616
11346,300000,1,1,1,44,-1,-1,0,-1,-1,-1,352895,223482,142252,95312,42660,223632,110801,67502,71082,34004,20784,43871
11347,360000,2,3,3,34,-1,4,-1,-1,-1,-2,233223,350201,95919,318656,376902,270488,10156,39260,34789,51717,171619,21851
11348,100000,2,3,1,31,-1,0,0,0,0,-1,40851,16500,94522,57243,36695,11903,19706,1017,4032,10526,3651,2793
11349,80000,2,4,3,34,0,0,-1,-2,0,-1,20778,74968,25224,22070,5596,12819,8954,25617,4943,4284,1530,47
11350,150000,1,1,1,43,1,1,0,-2,0,0,80037,52912,152750,37293,60817,83369,35357,10696,19548,12189,27366,9390
11351,800000,2,5,1,48,3,-1,-1,-1,2,0,8589,701268,678516,135462,410513,921324,887,296610,254668,33545,62895,200212
11352,250000,2,2,1,42,-2,2,0,0,-1,-1,223384,78922,47336,84229,280815,128626,47879,14008,11680,2513,121040,63106
11353,250000,1,1,2,21,-1,0,-1,3,-1,0,262084,-3256,229749,231245,212107,65406,20396,0,41413,8875,35334,17606
11354,250000,2,2,1,45,0,1,1,-1,0,0,248361,32698,97826,293655,37391,241638,43963,14807,10598,26684,8950,31029
11355,500000,2,3,2,35,0,0,-1,-1,1,-1,498443,535809,148862,427401,80703,592009,97630,225550,38550,72841,36994,289450
11356,300000,1,2,1,35,2,-1,-1,0,-1,0,123939,131875,137535,80150,265375,349801,32727,48042,50187,44,16712,29908
11357,50000,2,3,1,21,-1,0,4,0,0,-2,18180,42051,51996,29871,48395,24570,8686,3438,10523,4250,18339,11017
11358,50000,2,3,1,28,-2,-1,-1,2,1,0,38842,42823,3900,37292,44225,8370,17275,12809,569,15216,17488,2816
11359,50000,2,2,1,41,2,-1,-1,2,-1,-1,25390,18767,63751,20118,35474,57413,1371,6960,593,107,1470,14834
11360,50000,2,3,2,25,0,2,-1,-1,3,-1,18132,39594,60348,62432,42961,22616,7345,14809,17598,29984,12945,6137
11361,50000,1,3,3,21,-1,0,0,3,-2,-2,61659,30637,13682,41946,3816,20986,7123,8845,6094,18866,802,8263
11362,500000,2,6,1,34,2,1,-1,-1,1,0,215360,65974,350319,250729,147977,445952,91820,10890,58901,53116,103,86009
11363,500000,2,3,1,25,-1,2,-1,0,3,1,248405,472900,150748,57991,388081,590949,5189,70586,284,7543,139509,192932
11364,30000,1,3,3,39,0,2,-1,-1,0,0,-10255,6896,28874,21910,25678,26556,0,1609,12171,4612,1510,2976
11365,20000,2,2,2,43,2,-1,0,0,-2,1,8114,22631,1155,7718,10449,26161,1209,10968,16,1307,2238,917
11366,300000,2,4,2,36,3,-2,0,4,0,1,292778,253094,150054,68322,4684,252779,41089,16109,15621,9470,1891,100238
11367,150000,1,3,2,32,0,2,0,-2,-1,2,107302,123521,147857,118789,49580,161640,29503,22203,3231,51387,13939,73430
11368,50000,2,2,2,29,1,0,-1,0,1,-1,4416,40234,16807,16686,23006,58427,505,3204,3227,446,4200,26415
11369,120000,2,2,2,35,-1,-1,3,0,-1,0,34022,95809,75970,17916,101509,57941,2073,33991,5408,5596,27271,27981
11370,30000,2,1,1,28,-1,1,0,-1,-1,2,34713,27577,22212,16043,30729,19823,92,10736,9620,2679,5559,4305
11371,1000000,2,3,2,36,0,-1,-1,1,1,-1,621362,123986,477271,693560,670619,244092,153002,61233,122421,300905,114599,102527
11372,30000,1,3,2,44,-2,0,5,-1,2,-1,21168,6459,27784,19147,13979,13102,6210,578,6525,2645,3701,6460
11373,300000,1,2,2,33,-2,1,0,1,2,-1,145801,201992,16328,125361,276750,168506,31257,16011,261,33835,2461,2775
11374,500000,2,2,1,36,0,-1,0,-1,-1,1,150113,416649,349870,518072,146856,233352,59498,175638,71016,197562,47480,91924
11375,200000,1,3,2,39,0,-1,0,-1,-2,-1,127934,89595,16747,-10000,156190,56451,35463,13161,6580,0,69598,21384
11376,30000,1,2,2,30,4,-2,-1,-1,3,2,17877,18739,20530,22744,37394,30030,8145,3543,2645,9933,18653,12317
11377,150000,1,3,2,35,-1,-1,0,-1,0,0,47901,93972,109478,56286,93224,132101,14994,6298,23643,12224,16567,16848
11378,30000,2,3,2,28,-2,6,3,-1,-1,0,20178,1073,1540,23773,27206,3844,9894,284,709,1259,7030,1856
11379,300000,2,2,2,27,-1,4,-1,0,3,0,51943,288143,33809,80809,206183,217571,1138,16512,8767,6303,57131,44576
11380,200000,2,1,1,40,-1,3,0,-2,0,-1,80740,34097,185841,98995,113994,173303,22429,7000,79425,5227,45820,62353
11381,500000,2,2,1,24,0,2,-1,0,-1,0,369981,300111,387186,242246,17618,85052,97403,27066,17621,51742,1420,7332
11382,30000,1,3,2,34,-1,-1,0,-1,1,-1,19992,41101,21013,6004,21533,11042,7555,6905,1304,1480,3427,1653
11383,120000,1,2,2,32,3,1,-1,2,0,0,78976,43536,29043,98740,105126,131219,23482,2640,954,48407,52303,57091
11384,150000,2,4,2,27,0,2,-1,-1,-1,-2,110021,44104,45488,90041,44466,40357,16524,19788,6918,24945,5339,1822
11385,30000,1,2,2,38,-1,0,0,0,0,-1,-5036,6883,10650,25716,20278,31830,0,1945,350,4543,6777,8690
11386,200000,2,5,2,21,-1,2,-2,-1,-1,-1,215147,232506,149855,185992,226970,144632,86674,72746,32496,56792,38411,53122
11387,150000,1,3,1,24,0,0,1,-1,1,0,107142,90425,86873,75409,19131,145897,34001,28031,26840,21283,644,43023
11388,80000,2,3,2,26,1,0,2,6,1,-1,12300,38703,27422,43927,47915,53678,3230,16893,10056,18675,11194,5707
11389,100000,2,3,2,23,2,0,-1,0,0,2,27552,31686,68141,116794,36123,100890,764,11176,5622,32176,9720,36954
11390,250000,2,2,1,29,2,0,-1,5,2,0,74235,76718,295488,290402,128596,110752,1783,28990,90294,118438,36005,1971
11391,80000,2,3,1,35,-1,1,-1,0,2,0,24157,79019,55550,16820,51065,26182,10353,24204,15638,8063,1586,402
11392,800000,2,3,1,34,0,2,-1,-1,1,-1,393136,958703,202180,501485,228465,108419,60243,187036,15362,133476,51961,19747
11393,360000,2,3,1,36,-1,0,0,0,0,1,356563,349547,48957,292171,310693,54683,91625,137943,16997,39046,72480,21418
11394,30000,1,4,2,31,1,-1,5,0,-1,-1,24655,13290,14812,21951,-1687,18148,6899,547,245,5698,0,2771
11395,300000,1,2,1,35,2,1,1,-1,-1,5,71080,354244,40530,135306,303669,27213,30616,139712,8613,13473,96804,4139
11396,200000,2,2,1,46,5,2,1,3,-1,0,208196,234576,88506,151994,231417,201518,79315,100690,4780,48928,28530,26974
11397,20000,2,2,2,21,-1,0,0,0,2,2,4368,-6399,5990,164,11406,12849,1701,0,580,48,4360,3762
11398,500000,2,3,2,37,0,0,-1,-2,0,0,439158,413277,569459,318373,29904,211856,83353,77243,232015,105248,1425,57779
11399,300000,2,3,2,32,-1,0,0,-1,0,-1,253472,309805,250668,216191,238516,238268,9725,24627,30729,87991,17151,1925
11400,300000,1,3,1,31,2,1,-1,-1,-1,2,282889,122003,61594,242270,124734,178698,55336,57943,21649,19658,50190,65851
11401,360000,2,3,2,27,-1,-1,0,1,-1,0,47877,100271,398384,238304,380089,143246,5085,2130,115998,58522,36975,22081
11402,500000,2,5,1,21,2,-1,-1,0,-1,1,353635,595464,41570,575990,205610,472338,82742,73158,18403,159731,76310,110864
11403,50000,2,1,2,34,0,-1,0,0,0,-1,18779,20408,17215,8071,56398,39133,2173,4857,2222,3617,6275,2026
11404,500000,2,1,2,23,0,0,0,-1,-1,-1,474449,495239,180861,196847,163683,580399,43042,223219,18756,51751,28831,281093
11405,20000,1,2,1,41,-2,-1,3,2,0,0,19078,-1267,7330,15180,2283,9877,1711,0,1716,2395,241,746
11406,360000,2,2,1,27,-1,3,0,0,-1,-2,28352,93444,124417,412027,26438,37712,400,45386,38748,49666,11268,4771
11407,120000,2,3,2,29,3,0,0,-1,0,1,130706,58393,10680,103474,137717,56358,44241,27310,986,32053,28112,20085
11408,300000,1,3,1,31,0,3,1,0,0,0,12,49801,270901,93527,297579,211281,2,7072,19115,35294,84786,76127
11409,80000,2,2,2,39,0,-1,0,1,2,0,43652,32711,22420,32804,65188,24035,15675,15619,2918,5666,24785,11867
11410,250000,1,2,2,41,1,2,-1,0,0,0,273712,242534,69864,98250,201783,240236,60456,95263,27412,45875,55463,50394
11411,300000,1,4,2,40,0,2,2,-1,0,-1,207395,207848,117032,131849,242467,350613,3247,67199,18153,50550,73821,118613
11412,30000,2,2,1,29,-1,-1,7,-1,0,0,1318,19213,13852,12378,6946,2860,187,1451,3008,2864,2966,450
11413,360000,1,3,1,41,-1,0,-1,2,-1,-1,295539,426199,133986,236155,80575,413924,125661,137739,3568,38697,19606,63943
11414,300000,2,3,1,22,3,2,-1,-1,0,4,321813,233222,265215,318401,325593,198492,26836,34569,84882,39157,112113,26307
11415,150000,2,4,2,40,-1,-1,0,3,0,2,80753,158762,130403,133050,131931,34490,2201,2656,54077,27866,32316,877
11416,200000,1,3,2,38,-1,3,-2,0,0,0,205521,2233,190132,43079,221769,221354,10564,1032,66095,20604,91722,78483
11417,80000,1,2,1,39,0,0,0,0,-2,-1,21440,41240,35660,82959,101245,19963,9717,8628,14984,29934,39081,6416
11418,120000,2,2,2,27,0,-1,-1,-1,0,0,5574,30086,132501,74133,78785,77031,1718,1952,21966,26443,18233,33601
11419,30000,2,2,1,32,-1,4,-1,-1,-1,3,25145,18694,11772,44733,19805,23053,3751,4336,5845,11185,1455,4202
11420,120000,1,2,1,46,0,0,-2,-1,2,2,87034,40890,59841,66245,57176,11233,29174,15039,27323,27128,6444,3277
11421,250000,2,2,1,21,0,-1,-1,0,0,-1,266138,152239,196602,122498,31107,151356,68469,22827,61417,18095,5864,60384
11422,150000,2,3,1,36,-1,0,-1,-1,1,-1,96259,147287,155693,132246,139502,121847,37443,36468,22091,22395,53838,57622
11423,30000,1,2,2,31,-1,1,0,-2,-1,0,11436,19128,-3050,11664,12018,21641,2987,3417,0,1620,5471,9583
11424,300000,1,1,2,33,0,1,-1,-1,1,1,148527,134654,209754,136343,290716,216569,19444,41692,69778,56648,139213,104284
11425,250000,2,2,1,37,-1,1,-1,-1,1,-1,206289,27204,265395,36271,178188,102362,38096,4371,55527,17017,18942,45720
11426,20000,2,3,1,25,-1,-1,1,1,-1,0,6909,21204,-200,11077,-4054,5811,1899,10252,0,1931,0,290
11427,300000,2,2,1,39,1,-1,-2,4,-1,-1,148382,231168,182786,187264,159672,135183,19463,40905,546,49303,19304,1776
11428,300000,2,3,1,25,0,0,0,-1,-1,2,258945,309861,214622,162201,316943,206517,106727,117688,24196,671,85960,96180
11429,120000,1,3,2,32,0,2,0,5,-1,0,132102,56604,65966,39047,4688,51688,56826,2424,24668,12536,1105,25403
11430,100000,2,3,1,21,-1,0,-1,-1,0,0,11449,43600,60569,106103,72212,56227,3168,4969,9190,2717,15376,17613
11431,30000,2,3,1,34,-1,-1,0,0,1,0,32634,23510,29102,15547,29165,9802,13396,7954,9572,6953,14569,1486
11432,300000,1,2,1,22,1,0,0,-1,-2,-1,122556,337101,282253,230850,99926,237782,54902,134816,95088,23620,40589,226
11433,10000,1,2,1,38,-1,6,-1,0,3,0,1607,604,6414,3021,3335,13380,306,34,666,1010,857,5849
11434,80000,1,2,2,52,-1,0,2,-1,-1,1,14913,50398,59642,64543,30977,89279,3288,2905,17908,22062,15259,40413
11435,80000,1,2,2,31,0,0,-1,-2,0,0,15303,6316,80249,87382,70974,86297,3711,3113,37445,29751,12983,13078
11436,360000,2,3,2,26,0,0,4,0,-1,-1,122474,409818,-2886,113782,325884,43964,27403,164155,0,25474,138075,10830
