ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT_PAYMENT_NEXT_MONTH
5116,200000,2,3,1,28,-1,5,-1,0,0,0,145761,67667,229791,98098,106151,208780,46281,307,37540,15844,37787,3890,1
5117,120000,2,1,2,40,-1,2,0,0,1,0,96559,13225,28053,84237,62308,81187,20909,6350,13559,37236,19030,37294,0
5118,120000,2,2,1,41,2,2,-1,-1,1,0,127276,99939,59149,147400,87324,21541,4733,16204,12603,12581,12768,9293,1
5119,250000,1,2,2,37,-1,-1,3,0,0,0,64130,59968,70996,11746,16905,-3032,17391,23300,32902,3867,5832,0,0
5120,80000,2,2,1,30,-1,2,1,-1,0,-1,81578,44603,90078,53369,48547,-5456,29420,15573,33182,16375,9863,0,0
5121,80000,2,2,2,25,0,3,-1,-1,1,0,34896,3551,92305,11734,35227,67342,1977,407,33394,1490,237,17927,0
5122,500000,1,3,2,35,2,1,-1,4,0,-1,242391,389342,100732,340758,522574,14846,31034,7773,7828,73107,60231,4589,1
5123,20000,2,4,2,31,2,-1,2,2,-1,0,18287,7064,9994,25450,6448,-234,5132,209,819,153,435,0,1
5124,120000,2,3,1,36,0,-1,0,-2,0,0,81602,23414,24089,111172,79178,124160,12654,10042,11957,20649,25543,513,0
5125,360000,1,2,1,32,-1,-1,2,0,0,0,377554,296041,268439,316317,421695,127316,104976,118958,126058,64154,174225,20348,0
5126,200000,1,3,2,32,0,0,0,0,-1,0,167232,112574,100145,36266,41527,49753,53514,37853,15011,1930,8264,21079,1
5127,150000,2,4,2,36,0,-2,-1,0,0,0,70882,129779,171118,102190,80632,108728,6283,59833,76459,44825,9060,23239,0
5128,50000,2,2,2,38,-1,3,1,-1,2,-1,-333,25578,18975,27314,16003,6225,0,3614,6011,3076,6034,986,0
5129,80000,2,2,2,46,2,0,0,1,0,1,47939,24227,47469,31976,34272,74151,16912,1127,21628,12477,13982,18262,1
5130,300000,1,1,1,31,-1,-1,0,0,-1,0,129426,209660,279475,304331,100227,122152,23467,77397,614,67888,29436,15753,0
5131,150000,1,2,2,39,-1,0,-1,-1,0,0,93965,155172,47691,78402,134390,152879,46735,49267,20659,33043,48692,45382,0
5132,120000,2,4,2,51,-1,0,-2,0,-1,-1,114653,125630,11899,14731,58302,76969,23485,61243,3904,4065,935,8966,0
5133,30000,2,3,2,40,2,-1,-1,-1,0,0,20673,15121,17850,26243,6027,17886,2092,1330,1003,12917,2235,1922,1
5134,10000,1,3,2,45,-2,-1,-1,0,0,0,10308,8746,14735,3743,13618,5310,4696,615,2660,1247,5314,2289,0
5135,800000,2,2,1,29,0,0,0,1,0,0,666341,32993,694257,495845,582199,563223,229485,16108,204078,96913,109530,229211,1
5136,100000,1,2,2,28,2,0,-1,-1,-1,0,95965,92646,64382,80408,1907,87805,45687,22751,31871,9207,308,25273,1
5137,200000,1,2,2,33,-1,0,2,-1,2,-1,148145,164802,187092,196570,170754,20782,14006,48568,65416,65514,19915,6645,0
5138,30000,1,5,1,34,-1,-1,-1,0,-1,1,20279,26332,26968,21857,13412,5551,3078,13102,2926,588,183,1114,1
5139,200000,1,2,1,44,-1,-1,1,0,-2,-1,74279,30419,174153,5752,27761,95630,14035,14709,47511,576,5799,45011,0
5140,500000,2,3,2,28,0,0,3,-1,1,0,502124,-1354,482986,397160,61435,441108,19836,0,53586,137930,23040,138413,1
5141,150000,2,2,1,34,0,0,-1,0,-2,-1,120617,53416,43552,61874,31821,41322,15206,25416,16895,5638,5624,13028,0
5142,30000,2,3,2,44,0,0,-1,0,0,0,13157,6290,9405,8565,26937,32320,157,2575,141,1200,12678,13621,0
5143,150000,2,3,1,36,-1,0,0,0,0,0,37652,105851,65121,32696,18630,55012,648,52331,10006,5350,526,4773,1
5144,250000,2,3,2,34,0,-1,0,0,-1,0,252083,95333,42886,120958,84078,106192,89233,1441,17011,35383,747,6331,1
5145,100000,2,1,1,37,8,-1,-2,-1,-1,2,75705,29865,68389,77240,10872,19142,30058,8191,27009,12720,4521,346,1
5146,360000,2,2,1,24,2,-1,-1,2,0,1,71021,413473,255159,-1618,398440,320439,28506,52479,113430,0,119866,93455,0
5147,200000,2,2,2,24,0,0,-1,-1,-1,-1,14288,146854,70775,133254,38745,170470,1361,49833,12554,5443,5890,3768,0
5148,360000,2,4,2,21,3,0,0,-1,-1,-1,202408,133865,436911,406965,256827,371726,7414,24830,139003,62789,93974,142253,1
5149,200000,2,2,1,36,6,-1,-1,1,0,2,74722,139810,188621,183914,211230,80374,6996,38872,38777,63513,57659,445,1
5150,30000,1,1,1,43,0,-2,0,-1,0,1,7795,22755,9178,17186,10599,37449,2141,3818,2597,2748,4473,7968,0
5151,80000,2,2,2,41,-1,-2,-1,5,-1,2,6358,78771,52029,84607,67732,90792,1305,22953,13245,25295,33508,44653,0
5152,50000,2,2,2,45,2,2,0,0,-1,1,15198,47264,305,30433,58053,10306,2385,7187,61,1956,22018,1156,0
5153,360000,2,3,2,48,1,0,1,1,-1,-1,413359,87667,85374,90091,188579,288682,50413,6837,27175,39910,6564,118596,0
5154,250000,1,4,2,36,-1,0,1,0,0,-1,171632,157996,49148,239566,22339,217384,61186,62017,7268,20847,8123,91629,1
5155,200000,2,2,1,34,3,2,-2,1,-1,-1,134216,82768,191321,167690,133918,215977,57953,13026,12516,62607,65404,87226,1
5156,80000,2,4,2,48,-1,-1,3,0,-1,-1,40684,23446,36591,52405,72761,3967,19505,8197,844,20119,4791,1334,0
5157,50000,1,3,2,28,-1,0,0,0,4,-1,43822,42021,8228,3993,5272,1627,17751,16647,2864,612,1658,482,1
5158,250000,2,2,2,24,-1,0,2,0,-1,1,199850,5517,271278,36877,157413,210514,92173,456,59417,5700,31284,62361,1
5159,120000,1,4,2,31,-1,1,0,2,-1,0,22425,35236,118332,88369,103386,126424,6558,10192,24230,4582,48492,52185,0
5160,50000,1,3,2,30,0,6,0,-2,0,-1,29784,54171,-525,18184,43004,-1075,14733,18231,0,8123,1257,0,1
5161,200000,2,2,2,35,0,0,0,-1,-1,-1,172099,165306,76882,142065,178569,146971,85333,71051,38274,30405,62884,14656,0
5162,20000,2,3,2,27,0,0,-1,0,-2,-1,6599,15899,4418,-92,18491,3111,1752,4981,396,0,6138,76,1
5163,80000,2,2,2,38,0,2,-1,-1,-2,-1,60128,24705,21988,68303,46171,54871,19464,10958,6559,13174,15053,23888,0
5164,120000,2,2,2,29,0,1,-1,0,-1,0,11647,49739,62059,129937,119533,4176,1561,18184,24735,60457,9249,272,0
5165,30000,1,3,2,46,-2,2,1,-1,-1,-1,1125,27778,12240,15263,22310,5455,170,4145,1658,2619,1321,1326,1
5166,1000000,1,3,2,24,3,-2,2,0,-1,0,923582,857282,617650,1136875,1142631,195373,134605,410006,120462,488312,31822,86462,1
5167,50000,1,3,1,33,0,0,1,0,0,-2,39439,14302,30597,21515,16925,28635,19592,183,4302,1135,614,10350,1
5168,30000,1,2,1,31,0,1,2,-1,-1,0,10426,37141,23093,17885,29982,969,41,14579,2448,4032,10288,285,0
5169,50000,2,5,2,37,0,-1,5,2,0,0,54952,48738,-5948,61872,22257,12713,15039,3342,0,23141,10533,3563,1
5170,250000,2,1,2,43,4,1,0,1,0,0,241080,121650,16152,160197,223659,30467,53633,7371,7156,22628,58905,5439,1
5171,100000,1,2,1,37,-2,-2,-1,1,2,-1,47741,95538,106094,48207,47122,61393,1621,3272,35756,23832,16738,26072,1
5172,150000,1,2,1,33,-1,0,0,0,0,0,86067,23924,145753,41315,130861,167728,29232,2669,24874,5495,55960,74506,0
5173,20000,2,1,1,41,1,2,-1,-2,2,0,7609,14364,15868,29894,21898,23185,1305,807,704,65,2215,9206,0
5174,20000,1,2,1,42,0,0,-1,0,0,0,-2304,19735,7601,13949,25777,19688,0,5093,335,5921,2862,9551,0
5175,100000,2,3,1,37,-1,0,0,1,1,-1,-10372,35442,11392,74419,76190,82843,0,11577,4655,17747,26836,21812,1
5176,300000,2,3,2,38,0,0,-1,-1,0,-1,300298,31074,89636,340389,300941,321521,131300,2826,6764,89596,68186,157050,0
5177,360000,1,6,2,40,0,0,-2,0,0,-1,421891,61063,400681,6325,404226,384048,203553,7852,97476,1620,106976,19556,0
5178,30000,1,3,2,21,0,0,0,2,0,3,26438,22705,5428,7310,38066,27776,11648,5845,1619,2294,1415,7981,1
5179,150000,2,2,1,31,0,0,-1,1,-1,2,9351,178473,102928,54782,3293,75272,1652,76359,25572,14057,478,36913,0
5180,360000,1,3,2,38,6,1,-1,0,-1,-1,264036,391190,241929,325704,241189,390051,60270,159418,93801,119039,4120,15194,0
5181,100000,1,3,2,32,5,-1,-1,-1,1,-1,80227,33726,2097,18506,9531,110547,6160,8793,973,6206,4270,51415,1
5182,300000,1,2,1,32,5,0,0,0,-1,-2,91802,76666,291801,285351,242758,204552,29486,14442,58868,115389,101303,62651,1
5183,30000,2,3,1,38,0,-1,-1,0,0,-1,14875,17549,12104,12521,13110,28472,1772,2995,3608,1168,2104,6921,1
5184,500000,2,2,2,38,-1,0,0,0,5,1,-11251,516507,33161,502065,397197,594712,0,175478,9619,250466,9828,226727,0
5185,250000,1,2,2,39,0,4,2,1,-1,0,146696,256730,61666,283219,275841,184637,53497,65364,7552,10710,88457,65321,1
5186,500000,2,2,2,27,0,-1,1,-1,0,2,158971,162373,253822,204824,271850,392576,20693,66891,25809,81050,39303,60182,1
5187,200000,2,3,1,22,-1,0,2,0,3,4,52553,127764,206753,157587,232294,207160,553,33508,82984,35834,77900,10169,0
5188,80000,2,3,2,42,0,1,3,0,0,-1,90934,16776,32861,20546,57836,80465,25500,8176,11217,6677,7115,13770,1
5189,500000,1,2,1,28,0,-1,-1,-1,0,0,404224,-3566,379743,243943,407137,517412,67270,0,154581,23339,151836,73422,0
5190,80000,2,3,2,27,2,0,1,-1,-1,1,88362,14340,53195,33463,91377,69632,15421,2922,18343,5071,10646,16735,0
5191,80000,2,4,2,26,-1,-1,0,-1,0,0,10626,76735,32003,29742,69528,72853,746,25991,7154,6362,23470,34604,1
5192,200000,1,5,1,45,0,-1,-1,-2,0,-1,57330,111376,30867,110213,29950,202431,14546,49686,9597,37725,10084,43692,0
5193,250000,1,2,1,36,0,0,0,-1,2,4,269180,75377,253836,4168,22821,293343,86748,8418,78256,2002,2328,126593,1
5194,500000,1,2,1,38,-1,1,-1,0,3,0,172196,591460,543179,158528,208582,357649,49595,14147,147815,5751,6334,139997,0
5195,50000,1,3,1,41,-1,0,-1,0,0,-2,48400,14686,16002,37087,27000,6513,19920,4144,5770,11376,376,2024,1
5196,250000,1,2,1,34,-1,1,0,-1,1,0,224578,161091,20395,76808,65596,247308,43591,28839,3015,14496,24341,30343,0
5197,250000,2,1,2,44,-1,0,-1,3,0,-1,13738,170850,292732,65429,59804,265513,1636,61535,41524,23128,24737,8983,1
5198,20000,2,2,2,24,-1,1,-1,0,-1,0,17078,11852,2894,20132,10721,17174,4247,653,265,1181,519,2288,1
5199,100000,1,3,2,25,2,5,2,0,0,-1,71368,27174,40109,115129,111296,14484,3751,4700,16809,52740,1074,2439,1
5200,80000,2,3,2,24,-1,-1,-1,-2,0,-1,94091,90412,8888,52745,57214,22731,32650,38692,880,7204,23250,9840,0
5201,80000,2,2,2,38,1,0,1,-1,-1,-1,56696,55164,61884,63671,28488,20572,12597,14614,21446,28321,265,1430,0
5202,1000000,2,2,2,39,2,-1,-1,0,2,2,839217,361999,801948,176170,797742,226074,363182,13397,395455,22170,342351,98183,1
5203,200000,2,3,1,30,0,0,2,-1,0,2,152191,37203,209856,63661,61032,89730,990,7681,58778,4062,24607,13525,1
5204,200000,1,2,2,32,-1,0,0,-1,0,1,34277,11403,39335,184152,41304,101607,9252,5159,17588,43427,16792,14048,0
5205,800000,2,2,1,46,0,0,0,-1,2,0,805971,897930,943767,669029,81034,188946,353594,128021,209751,249068,7551,94239,1
5206,100000,2,1,1,28,-1,0,0,0,-1,3,87781,32390,98464,85889,69804,30684,15504,9702,10377,15895,24449,770,0
5207,300000,2,2,2,37,-1,-1,1,-1,-2,-1,111736,161467,333276,151896,237968,306363,30343,64441,50564,13438,85882,130088,0
5208,100000,2,2,2,28,0,-2,-2,-1,-1,1,52300,7763,13394,96006,93974,125187,22054,1974,3043,23384,32151,35630,1
5209,300000,1,3,2,44,-1,-2,0,0,-1,0,171824,286808,298068,255144,20782,197403,24202,47465,38553,97648,1794,40143,0
5210,50000,1,3,1,40,0,-1,-1,-1,5,0,43674,13056,36406,34897,34035,56541,20669,2764,4017,5115,5837,6247,1
5211,500000,2,2,1,22,0,0,2,-1,0,0,572582,573210,132888,447038,30529,239727,1397,211647,7924,31657,2132,691,1
5212,50000,2,1,2,32,1,0,-1,-1,0,0,56211,51211,47686,29548,7473,13693,13431,3957,5824,10197,605,5459,1
5213,80000,2,2,1,21,-1,-1,-1,5,1,-1,45278,84670,75264,20512,56450,28384,11418,10436,11461,7637,8026,767,1
5214,250000,1,3,1,43,-1,1,0,-1,-1,0,103730,52587,184680,261057,263967,232791,10995,5201,75215,88897,106976,110599,0
5215,100000,2,1,1,53,0,0,0,0,0,4,32567,25259,126942,67754,18891,30200,238,8059,5909,1636,7101,2335,0
5216,200000,2,2,3,21,2,-1,0,0,-1,0,162865,142071,143216,48261,234347,110838,59863,32913,66478,2306,86930,20118,1
5217,100000,2,3,1,22,1,1,-1,4,-1,0,58244,8104,70820,108956,86505,32775,20553,3527,4670,19883,4536,5119,1
5218,250000,1,3,2,36,0,5,0,2,0,-1,52343,287644,191750,277612,258782,165070,17185,77606,40515,60826,90307,57014,0
5219,50000,1,2,2,34,0,-1,-1,-1,2,1,9583,769,33656,23107,43271,-6823,3808,342,11240,1027,7379,0,0
5220,20000,2,2,2,31,0,-1,3,-1,0,2,15233,16428,21101,4579,30426,14290,4844,7480,291,1202,12362,361,1
5221,80000,2,4,2,21,-1,6,0,0,0,-1,78768,11670,85894,80331,14049,50429,27583,4383,39522,1245,2376,11236,1
5222,120000,2,4,2,37,0,-1,-1,-1,2,0,50469,90760,103808,97047,91204,13133,21680,35497,50180,48161,6789,2086,0
5223,50000,2,2,3,42,0,-1,2,2,-1,0,14631,55966,47334,21116,16918,2929,606,11644,8779,9194,6706,196,0
5224,80000,2,3,2,60,-1,0,-1,0,0,2,57444,25336,34579,7343,48343,38755,24059,12000,9025,797,3212,5988,0
5225,100000,1,3,1,46,2,0,7,3,-1,0,88559,11425,117355,38877,106346,42460,13134,4694,52052,218,9358,14143,1
5226,20000,1,5,1,23,1,-1,0,0,1,0,-2841,13233,7767,26132,11675,-4255,0,3972,571,5850,535,0,1
5227,150000,1,2,2,34,-1,-1,0,-1,-2,-2,166899,12103,160811,36383,103502,166561,10944,6042,57140,12599,17266,17016,0
5228,360000,1,3,2,40,5,0,-1,0,0,0,426976,372084,207239,258139,375535,324180,79106,74640,85382,73776,13721,122758,1
5229,50000,2,3,2,28,-1,1,0,-1,-1,-1,26888,49215,3087,9663,11485,20931,991,6777,1301,1471,2698,2719,0
5230,150000,2,2,2,42,-1,0,-1,0,-1,6,148795,140091,33698,102272,120728,31139,31749,49573,5842,15591,33140,4804,1
5231,200000,1,3,2,41,3,2,1,8,-1,0,101373,91668,178719,157473,71742,122608,15029,42716,20418,57614,10389,56316,0
5232,100000,2,2,1,46,0,-1,-1,0,-1,-1,12628,48244,70330,92226,45353,78502,5885,6243,25190,3591,14186,5582,0
5233,200000,2,2,1,42,1,-1,-1,-1,2,6,120526,55377,187633,158428,8785,98187,17969,27093,62013,56953,3355,44985,0
5234,100000,2,2,2,37,-1,0,0,0,0,0,22031,81829,30439,10778,51236,111158,1058,4493,2600,2966,11810,9935,0
5235,120000,1,4,1,29,2,-2,1,-1,2,1,27725,8155,128025,76928,125192,55477,779,1595,17445,23933,21131,10224,1
5236,10000,2,2,1,23,1,-1,0,-1,-1,4,3307,-7910,7467,4328,-280,1404,505,0,1498,1595,0,613,1
5237,200000,1,3,2,36,0,-1,0,1,1,1,30464,52181,216633,53071,238730,157747,13258,9385,107724,14123,79804,62322,1
5238,200000,2,3,1,31,0,-1,-1,-1,0,3,74813,223084,156088,204448,98224,93422,22345,57664,54842,8968,46017,20554,0
5239,20000,2,2,1,32,4,0,-1,-1,5,-1,11558,14133,20381,13180,6686,3159,2842,3785,644,5824,1271,394,1
5240,80000,1,2,2,45,0,2,-1,-1,0,-1,83712,41675,64598,70335,98230,35072,3921,484,5860,3727,37070,13252,0
5241,800000,2,3,2,47,0,-2,-2,2,0,4,591218,294970,824732,888587,767612,915619,199007,109267,338952,170191,33233,349791,1
5242,100000,2,5,1,23,0,0,1,-1,2,0,6445,38012,57926,16646,5888,28627,2051,13608,13505,1024,1308,831,0
5243,120000,2,2,2,33,-1,2,-1,0,-1,1,38452,93779,77127,113446,126986,79291,7886,7294,31519,17817,14093,38179,0
5244,360000,2,2,2,31,4,-1,-1,-1,0,0,26671,384738,7840,236645,154593,147978,10709,73644,2576,65230,45702,34202,1
5245,200000,1,1,1,37,-2,2,2,0,0,1,175900,218062,180201,84836,78975,146734,25168,73179,47316,21416,34806,15161,0
5246,150000,1,2,1,21,0,1,4,-1,0,-1,29116,171724,21627,147431,76678,140479,13354,32069,7153,35351,4572,30528,1
5247,250000,2,2,1,21,0,-1,0,1,-1,-1,70775,278731,183587,5195,9576,133799,23815,61136,45527,1144,999,63974,0
5248,300000,1,2,2,33,0,2,-1,0,0,2,44278,243570,165956,219752,131476,166461,2272,62629,32251,70513,65609,16750,0
5249,120000,2,2,2,42,-1,1,0,-2,-1,0,103512,33246,144722,106971,97052,77079,36796,9509,56569,17684,18469,12371,1
5250,120000,1,2,2,35,0,-1,-1,3,2,-1,71734,55316,45266,85405,23648,31847,14861,18824,4120,12343,66,7937,1
5251,100000,1,3,2,41,2,1,0,2,2,2,33806,52345,83909,78579,93281,116092,4234,25537,3173,24343,23044,12717,1
5252,800000,2,5,1,36,0,0,-1,-1,0,8,760412,637346,757687,823156,792498,541788,290834,168047,342828,51383,289093,257242,1
5253,200000,1,2,1,46,-1,1,-2,-1,1,0,137597,97973,236830,16407,66468,92190,36157,39278,87151,7982,25346,10367,0
5254,30000,2,3,1,48,0,0,-2,0,-1,0,8290,21904,9634,6904,20872,19002,3559,1603,2976,2569,4662,6000,1
5255,300000,2,2,1,28,0,-1,0,0,-1,2,10082,128897,280581,306028,142164,320515,2505,51031,113146,70174,49163,8008,0
5256,120000,2,4,2,42,0,0,-1,-1,0,-1,9955,82447,44200,18647,132780,70946,4216,6628,10808,7316,6174,21783,0
5257,20000,2,3,2,39,-1,0,-1,1,0,0,15919,23262,13623,16319,18083,8806,1999,5423,4115,7518,2140,430,0
5258,150000,1,3,1,57,-1,1,0,-1,-1,1,12889,50809,96692,14468,135238,168890,4521,5567,12943,695,18153,40963,1
5259,100000,2,1,1,27,0,1,-1,-1,2,0,40177,73930,51656,22033,88333,122875,1732,14671,22186,55,42009,60850,0
5260,360000,2,3,1,33,0,0,-1,0,-1,0,29675,69767,231083,75738,7790,364676,9569,30640,87748,8712,94,59657,1
5261,50000,2,2,2,25,0,5,-1,1,1,1,2770,67136,37273,40973,24918,32865,705,4308,12799,11013,2501,15339,0
5262,300000,2,2,2,26,-1,1,1,2,-1,-1,100533,183328,45983,169828,344413,181231,7118,44767,18511,11614,171628,42338,0
5263,150000,2,2,2,38,-1,2,2,-1,-1,0,92424,42717,-672,148685,45311,92918,29211,7842,0,430,20567,28941,0
5264,20000,2,3,1,36,1,-1,2,-1,0,-1,14277,12538,-1756,20168,3781,6198,6436,5161,0,3957,1129,80,1
5265,800000,2,3,1,39,0,-1,0,-1,-1,-1,93617,264586,666431,694316,907764,654617,22208,25479,279844,311238,320270,184063,0
5266,120000,1,1,1,39,-1,-1,3,0,3,1,11205,103003,104203,64924,56436,120901,807,34309,5396,28244,1288,26104,1
5267,80000,1,3,3,32,-2,0,-1,1,0,1,15527,27275,25877,37037,40398,10900,3845,12195,10065,8551,18435,3561,0
5268,120000,2,2,2,32,-1,4,0,-2,0,-1,102321,18938,30027,105589,102877,47415,44065,1675,12372,20369,32526,15773,1
5269,300000,1,2,2,26,0,-1,0,0,0,0,244942,84413,251576,120657,225493,173082,79763,38801,97333,23589,9789,10202,0
5270,80000,1,3,2,28,0,0,-1,-1,0,-2,97022,48286,12657,20971,5095,23417,23213,5159,283,4701,1256,1868,0
5271,50000,1,2,2,34,-1,-1,-1,2,1,-1,60845,33444,55963,24682,20350,5718,14806,8182,1540,3843,3975,1098,1
5272,30000,2,2,1,36,0,1,3,-1,-2,-1,26284,27611,14524,22498,6231,25899,11391,3552,897,3716,984,4482,1
5273,80000,1,2,1,41,-1,-2,1,0,0,-1,-6073,21031,9518,3626,88204,55834,0,885,1931,1590,36,26801,0
5274,250000,2,3,2,40,-2,0,-1,-1,2,0,35049,192789,101847,87405,13732,296753,3346,5018,27523,10181,3971,127862,1
5275,120000,1,2,1,49,2,-1,0,0,-1,1,113735,56718,140286,80211,96309,2526,40343,7375,16485,13529,23935,1094,1
5276,50000,2,5,1,26,0,-1,0,0,-1,0,49845,37165,24426,39382,43065,54013,1640,18273,7277,1536,18012,6264,1
5277,50000,2,2,2,32,1,-1,4,0,4,3,34572,53838,58062,25771,9418,59109,8335,6947,26265,12296,2687,12830,0
5278,80000,2,3,2,27,-1,1,0,-1,3,-1,38943,81170,80376,67819,33518,91146,1007,19935,7513,7636,2279,23920,0
5279,500000,1,2,2,46,-1,-1,0,-1,-1,0,109667,144307,422228,388168,27572,24638,31106,41894,174582,100782,5036,2953,0
5280,80000,2,2,1,30,0,5,2,0,1,2,63567,71464,110,71916,48922,72587,18380,1256,1,17051,18965,13495,0
5281,1000000,2,3,1,45,0,-1,0,0,0,-1,496754,154192,641806,456742,322212,372071,217341,24994,75303,117748,41542,145315,1
5282,120000,2,2,2,48,0,-1,3,1,0,1,57174,139989,48665,105555,148898,88875,9056,2638,1410,36777,39492,13812,1
5283,50000,2,2,2,38,0,1,0,2,1,-1,22827,57445,32654,60078,52033,29733,3011,5437,14245,4295,1603,14590,1
5284,360000,2,2,2,37,-1,-1,0,-1,0,4,352568,367174,149465,237897,270772,407121,89751,50454,71303,75787,72143,67307,1
5285,120000,2,1,2,35,0,0,0,0,-1,1,86603,91908,142687,56987,138611,24506,35648,14141,51920,4505,58928,1195,0
5286,200000,2,2,2,32,1,-1,0,-1,1,0,129231,40525,222946,148800,142005,98964,15233,1781,101221,36035,39056,9969,0
5287,1000000,2,3,1,31,0,0,-1,0,-1,2,393311,590350,1047187,1105010,1185208,36176,114347,219535,244161,187466,194856,5836,1
5288,20000,2,3,1,33,-1,-1,2,0,0,0,5508,12959,7107,10300,16999,17502,1110,1544,2717,432,244,7154,1
5289,30000,2,2,1,51,0,1,-1,-1,1,-1,38172,14159,22501,15980,39395,24343,7303,4238,9971,1119,15206,11633,1
5290,250000,2,2,2,25,1,0,-1,-1,2,-1,138679,197430,247771,185917,142377,47074,50015,19587,74623,4922,24777,257,0
5291,80000,1,1,1,36,-1,0,0,4,2,0,18840,77853,58418,35270,42104,60793,4653,31666,16526,3898,13454,12145,0
5292,50000,2,2,2,41,0,3,0,-1,2,0,48729,9109,50972,12440,17273,11278,3548,1927,21509,4242,3914,4719,1
5293,20000,2,3,2,32,4,1,-1,-1,0,2,9009,22827,15555,7149,22705,10339,2424,7402,3315,2903,1659,4292,0
5294,20000,2,3,1,38,-1,0,2,1,0,0,15660,3208,10241,10645,9280,17027,2590,1003,4879,5319,1524,1835,0
5295,250000,1,2,2,21,-2,2,-1,0,-2,0,236067,4170,204432,247831,14943,66240,27211,719,30816,20690,5868,22505,1
5296,30000,2,2,2,46,0,-1,-1,0,-1,0,31862,2934,15049,9342,9596,16441,2992,1263,387,437,1758,3241,1
5297,120000,2,3,2,45,-2,0,-2,-1,-1,-1,124885,88728,120993,112056,42018,70526,10269,35254,7055,46435,8277,26458,0
5298,200000,1,2,2,34,-1,-1,2,-1,1,-1,24458,205195,79043,100612,17961,22831,2796,42919,26226,33562,592,3925,0
5299,100000,2,2,1,27,-2,-1,0,-1,0,0,90643,8382,2857,76818,26455,65227,19002,3242,883,18152,960,14562,1
5300,20000,1,3,1,42,-1,-2,-1,-1,-1,0,2005,11192,17491,23103,16714,21912,442,1438,4612,9449,7879,5814,1
5301,250000,2,3,1,24,2,2,0,-1,-1,0,23724,132673,285319,216199,125506,224204,4790,21532,118230,32967,24474,58948,0
5302,10000,2,2,2,25,0,0,0,-1,0,2,10805,844,13681,10527,10014,3116,4818,7,5439,5171,820,1309,1
5303,250000,1,3,2,34,-1,-1,8,1,2,1,142172,188788,70485,255067,243206,152727,57424,88361,30485,60358,59072,13336,1
5304,360000,1,2,2,48,2,-1,2,0,-1,-1,372455,6812,205982,16330,428474,132792,150292,833,73369,5469,56803,28117,0
5305,100000,2,3,1,40,0,0,-1,-1,0,1,74431,14861,97515,76050,72612,40057,8802,6783,45941,7946,8855,2016,1
5306,150000,1,2,2,29,0,0,0,-1,-1,4,61509,131749,111507,131466,49150,31504,11851,12467,29791,6586,1618,6134,1
5307,120000,2,3,3,21,-1,0,-1,3,-1,-1,81927,123196,75993,85077,24040,95490,9615,28185,36694,1044,11746,32032,1
5308,100000,2,3,2,35,0,0,-1,-1,3,2,113638,43170,117703,13978,14603,10809,40890,14713,58084,4037,5995,2155,1
5309,360000,2,2,1,37,-1,0,-1,2,-1,-1,270019,191828,207515,177103,199271,265243,118226,14578,64405,80302,97388,17501,1
5310,360000,1,3,2,34,-1,2,0,0,-1,0,345566,247915,92409,243970,420525,49448,93372,70078,14378,75091,143874,17116,1
5311,80000,2,3,1,51,-1,-1,0,0,-1,0,85816,4998,33101,16808,67450,-6772,37288,2425,1430,1052,445,0,1
5312,200000,2,2,1,33,-2,2,1,0,0,0,97732,166136,106860,213603,54920,126380,44046,10827,13054,36220,26617,60318,0
5313,500000,1,3,1,21,0,-1,-1,0,-2,2,100568,37298,254745,350667,327789,192444,33738,3498,27652,77216,19366,9295,0
5314,800000,1,4,1,31,-1,-1,0,0,-1,0,927446,171362,403733,115865,300327,279468,187899,40183,64718,48100,74755,97395,0
5315,120000,1,3,2,39,0,-1,2,1,3,-1,130510,103528,43749,12148,54911,39621,61289,19273,6052,228,1879,14237,0
5316,120000,2,2,1,38,-2,-1,-2,1,-1,0,88275,114057,139714,69536,29009,63012,9832,4613,15008,2742,682,30933,0
5317,80000,1,2,2,33,0,5,0,0,3,-1,98828,70100,-5473,-1056,69390,25150,13947,30231,0,0,15569,904,1
5318,500000,1,2,1,31,-1,-1,1,1,-1,3,366359,551186,354168,398083,253382,599028,153063,253581,79398,55121,20458,281723,0
5319,30000,2,2,1,21,0,0,-1,1,-1,-1,21434,34294,20363,25087,23636,18992,4562,16951,2332,325,2024,6176,0
5320,150000,2,2,1,35,-1,0,2,-1,0,-1,112113,149386,101460,111290,83475,117754,10995,52527,21294,43707,12526,49921,0
5321,80000,2,1,1,31,-1,0,0,0,-1,-2,77230,56880,83273,3641,60482,26234,15411,19968,2687,125,9865,12280,0
5322,80000,2,2,1,37,-1,-1,0,0,-2,2,25540,17559,92798,1962,58174,93232,1518,6895,43574,433,23697,11993,0
5323,100000,1,2,2,39,0,0,-1,-1,0,2,32130,113043,17490,16998,47977,105445,3086,39174,4030,4021,2510,24127,0
5324,1000000,2,2,3,46,-1,0,0,0,-1,-1,35632,349307,426658,1082444,862694,449835,8380,37957,72510,528176,352546,51743,0
